[[1625.0], [2965.0], [67.0], [0.3900000000000001], [0.41000000000000014], [3.0], [3.0], [3.0], [3.0]]
[[1321.920736722494], [2530.644004540016], [-0.02646241316311372], [0.7445894366169097], [0.05541056338309058], [3.0], [3.0], [3.0], [3.0]]
[[1158.024539081221], [2309.773497175687], [0.07219154132181943], [0.7456494356385854], [0.05435056436141483], [3.0], [3.0], [3.0], [3.0]]
[[1175.2355247382102], [2325.188175414915], [0.16278994024006113], [0.7451436536196563], [0.05485634638034398], [3.0], [3.0], [3.0], [3.0]]
[[1299.0336442359853], [2509.3761569811186], [-0.10191230189472411], [0.7461942085735305], [0.053805791426469796], [3.0], [3.0], [3.0], [3.0]]
[[1321.9328120575626], [2530.659019561125], [-0.027347488304093927], [0.7456974148679669], [0.05430258513203334], [3.0], [3.0], [3.0], [3.0]]
[[1158.0372529702042], [2309.7863934448324], [0.07379180479358852], [0.7467355270014422], [0.05326447299855808], [3.0], [3.0], [3.0], [3.0]]
[[1175.2082606529093], [2325.163162089774], [0.1626514685759214], [0.7462405650504551], [0.05375943494954516], [3.0], [3.0], [3.0], [3.0]]
[[1299.0083464835695], [2509.3482684568244], [-0.10183921293398482], [0.747269474293343], [0.05273052570665726], [3.0], [3.0], [3.0], [3.0]]
[[1321.9448397815154], [2530.6738436163528], [-0.02823445173551991], [0.7467833068934531], [0.0532166931065472], [3.0], [3.0], [3.0], [3.0]]
[[1158.0505509840955], [2309.800047216352], [0.07540979888037706], [0.7478000694068156], [0.05219993059318462], [3.0], [3.0], [3.0], [3.0]]
[[1175.1814665808863], [2325.138744687393], [0.1625238869666714], [0.7473156120918785], [0.0526843879081218], [3.0], [3.0], [3.0], [3.0]]
[[1298.982536229639], [2509.3196940052717], [-0.10177494330089976], [0.7483234075142016], [0.0516765924857987], [3.0], [3.0], [3.0], [3.0]]
[[1321.9568199743867], [2530.688476700384], [-0.029124025241677905], [0.7478475543891192], [0.05215244561088106], [3.0], [3.0], [3.0], [3.0]]
[[1158.0644372926854], [2309.8144634916043], [0.07704367468111556], [0.748843493142965], [0.05115650685703521], [3.0], [3.0], [3.0], [3.0]]
[[1175.1551361174052], [2325.11491537542], [0.16240728139825059], [0.7483692320354316], [0.05163076796456867], [3.0], [3.0], [3.0], [3.0]]
[[1298.9562124550125], [2509.2904325177287], [-0.10171932486283802], [0.7493564341829386], [0.05064356581706164], [3.0], [3.0], [3.0], [3.0]]
[[1321.9687527191459], [2530.702918728357], [-0.030016815827811558], [0.7488905900130489], [0.05110940998695135], [3.0], [3.0], [3.0], [3.0]]
[[1158.0789156982462], [2309.8296468782455], [0.07869193440064165], [0.7498662198978079], [0.05013378010219238], [3.0], [3.0], [3.0], [3.0]]
[[1175.1292630104542], [2325.091666526826], [0.16230167755533723], [0.7494018532280582], [0.050598146771942076], [3.0], [3.0], [3.0], [3.0]]
[[1298.9293740218504], [2509.260482714516], [-0.10167213224921201], [0.750368971778594], [0.049631028221406304], [3.0], [3.0], [3.0], [3.0]]
[[1321.9806380806483], [2530.717169519093], [-0.03091333957860732], [0.7499128379850188], [0.05008716201498142], [3.0], [3.0], [3.0], [3.0]]
[[1158.0939897214453], [2309.8456016891537], [0.08035335767081056], [0.750868662971492], [0.04913133702850825], [3.0], [3.0], [3.0], [3.0]]
[[1175.1038411570476], [2325.0689907112182], [0.16220713782577748], [0.7504138956577324], [0.049586104342267845], [3.0], [3.0], [3.0], [3.0]]
[[1298.9020197013285], [2509.229843178391], [-0.10163317201857242], [0.7513614293964035], [0.048638570603596776], [3.0], [3.0], [3.0], [3.0]]
[[1321.9924760887725], [2530.731228781505], [-0.031814044075169114], [0.7509147137676551], [0.049085286232345204], [3.0], [3.0], [3.0], [3.0]]
[[1158.1096626597823], [2309.862332009756], [0.08202694547850675], [0.751851227366005], [0.04814877263399531], [3.0], [3.0], [3.0], [3.0]]
[[1175.0788646070455], [2325.046880702165], [0.16212369825876222], [0.7514057706449147], [0.048594229355085616], [3.0], [3.0], [3.0], [3.0]]
[[1298.8741481667432], [2509.198512347023], [-0.10160225089011488], [0.7523342079776678], [0.047665792022332454], [3.0], [3.0], [3.0], [3.0]]
[[1322.0042667250632], [2530.7450961038603], [-0.032719313279081626], [0.7518966256016149], [0.04810337439838541], [3.0], [3.0], [3.0], [3.0]]
[[1158.1259376451326], [2309.879841764145], [0.08371186847851464], [0.7528143100113023], [0.04718568998869799], [3.0], [3.0], [3.0], [3.0]]
[[1175.0543275381663], [2325.0253294428335], [0.16205139246160405], [0.7523778823696294], [0.04762211763037083], [3.0], [3.0], [3.0], [3.0]]
[[1298.8457579985902], [2509.166488519581], [-0.10157913142830727], [0.7532877004564873], [0.04671229954351297], [3.0], [3.0], [3.0], [3.0]]
[[1322.0160099111024], [2530.758770944445], [-0.033629483390615125], [0.7528589727047028], [0.047141027295297455], [3.0], [3.0], [3.0], [3.0]]
[[1158.1428176802203], [2309.898134756805], [0.08540743303345984], [0.7537582999056291], [0.04624170009437112], [3.0], [3.0], [3.0], [3.0]]
[[1175.03022429142], [2325.004330092092], [0.16199028380434793], [0.7533306260768273], [0.04666937392317294], [3.0], [3.0], [3.0], [3.0]]
[[1298.816847707289], [2509.1337698842926], [-0.1015636496665227], [0.7542222919203332], [0.04577770807966708], [3.0], [3.0], [3.0], [3.0]]
[[1322.027705499021], [2530.7722526239972], [-0.03454484873753706], [0.7538021471845524], [0.04619785281544786], [3.0], [3.0], [3.0], [3.0]]
[[1158.1603056697272], [2309.9172147081053], [0.08711305310921473], [0.7546835782838373], [0.04531642171616301], [3.0], [3.0], [3.0], [3.0]]
[[1175.0065493333275], [2324.9838759771933], [0.16194038104718542], [0.7542643899531636], [0.04573561004683668], [3.0], [3.0], [3.0], [3.0]]
[[1298.7874157089623], [2509.100354490223], [-0.101555486328202], [0.7551383597755872], [0.04486164022441308], [3.0], [3.0], [3.0], [3.0]]
[[1322.0393532628816], [2530.7855403184703], [-0.0354656682912092], [0.7547265307753608], [0.045273469224639484], [3.0], [3.0], [3.0], [3.0]]
[[1158.1784044446104], [2309.9370852819206], [0.0888282239544429], [0.7555905187645799], [0.04440948123542032], [3.0], [3.0], [3.0], [3.0]]
[[1174.9832973245861], [2324.9639606786104], [0.16190180439375834], [0.7551795519464863], [0.04482044805351393], [3.0], [3.0], [3.0], [3.0]]
[[1298.757460393339], [2509.0662403286406], [-0.10155465316940715], [0.7560362738082742], [0.04396372619172606], [3.0], [3.0], [3.0], [3.0]]
[[1322.0509528922403], [2530.7986330545355], [-0.03639217207366669], [0.7556325015592553], [0.044367498440744946], [3.0], [3.0], [3.0], [3.0]]
[[1158.1971167788608], [2309.957750104693], [0.09055251309420277], [0.7564794874474576], [0.043520512552542634], [3.0], [3.0], [3.0], [3.0]]
[[1174.9604629803257], [2324.944577858664], [0.16187443242456334], [0.7560764863760165], [0.04392351362398372], [3.0], [3.0], [3.0], [3.0]]
[[1298.7269799943163], [2509.031425179408], [-0.10156063958700332], [0.7569163966648325], [0.04308360333516781], [3.0], [3.0], [3.0], [3.0]]
[[1322.0625039855413], [2530.811529703601], [-0.037324559593527866], [0.7565204266689594], [0.04347957333104091], [3.0], [3.0], [3.0], [3.0]]
[[1158.2164454048693], [2309.9792127815786], [0.09228552832625342], [0.7573508433108063], [0.042649156689194], [3.0], [3.0], [3.0], [3.0]]
[[1174.9380412363003], [2324.9257214573477], [0.16185852241984394], [0.7569555567168691], [0.04304444328313117], [3.0], [3.0], [3.0], [3.0]]
[[1298.695972807061], [2508.9959068701937], [-0.10157355190680925], [0.7577790834913478], [0.04222091650865245], [3.0], [3.0], [3.0], [3.0]]
[[1322.0740060442288], [2530.8242289777054], [-0.03826301278321726], [0.7573906687799048], [0.04260933122009547], [3.0], [3.0], [3.0], [3.0]]
[[1158.2363930231918], [2310.001476908713], [0.0940269317378081], [0.7582049379394404], [0.04179506206055983], [3.0], [3.0], [3.0], [3.0]]
[[1174.9160270901486], [2324.907385513092], [0.16185388203444895], [0.7578171220311245], [0.042182877968875765], [3.0], [3.0], [3.0], [3.0]]
[[1298.664436941402], [2508.9596829829065], [-0.10159285506904214], [0.7586246824232092], [0.041375317576791026], [3.0], [3.0], [3.0], [3.0]]
[[1322.0854584684844], [2530.836729425545], [-0.03920768833189692], [0.7582435802544354], [0.04175641974556488], [3.0], [3.0], [3.0], [3.0]]
[[1158.2569623132595], [2310.024546083976], [0.09577640289917419], [0.7590421159458134], [0.04095788405418688], [3.0], [3.0], [3.0], [3.0]]
[[1174.894415751743], [2324.8895643290734], [0.1618607885579728], [0.7586615311834239], [0.041338468816576324], [3.0], [3.0], [3.0], [3.0]]
[[1298.6323705917982], [2508.9227511765584], [-0.10161866231504352], [0.7594535346131583], [0.04054646538684192], [3.0], [3.0], [3.0], [3.0]]
[[1322.096860552542], [2530.8490294295684], [-0.04015872567298579], [0.7590795090527087], [0.040920490947291555], [3.0], [3.0], [3.0], [3.0]]
[[1158.2781559348828], [2310.0484239081297], [0.09753365068917055], [0.7598627150884671], [0.04013728491153312], [3.0], [3.0], [3.0], [3.0]]
[[1174.8732024933117], [2324.8722523083406], [0.1618790389233623], [0.7594891286579144], [0.040510871342085863], [3.0], [3.0], [3.0], [3.0]]
[[1298.5997717713135], [2508.88510887003], [-0.10165047057052234], [0.760265974405383], [0.03973402559461725], [3.0], [3.0], [3.0], [3.0]]
[[1322.1082114803392], [2530.8611272019375], [-0.0411162512287347], [0.7598987951970089], [0.0401012048029914], [3.0], [3.0], [3.0], [3.0]]
[[1158.299976521711], [2310.0731139762565], [0.09929840141548371], [0.7606670663316204], [0.039332933668379866], [3.0], [3.0], [3.0], [3.0]]
[[1174.852382756756], [2324.8554440623466], [0.1619088909097888], [0.7603002510977839], [0.03969974890221639], [3.0], [3.0], [3.0], [3.0]]
[[1298.5666385787042], [2508.8467535620166], [-0.1016882913482885], [0.7610623294951266], [0.03893767050487362], [3.0], [3.0], [3.0], [3.0]]
[[1322.119510322502], [2530.8730207825765], [-0.042080360710256795], [0.7607017717353588], [0.039298228264641466], [3.0], [3.0], [3.0], [3.0]]
[[1158.3224267244411], [2310.098619928357], [0.10107036714142636], [0.7614554940827953], [0.03854450591720493], [3.0], [3.0], [3.0], [3.0]]
[[1174.8319520989064], [2324.8391343686835], [0.16195021740905607], [0.7610952282520507], [0.038904771747949596], [3.0], [3.0], [3.0], [3.0]]
[[1298.5329689846255], [2508.8076825757066], [-0.1017317383087133], [0.761842920993359], [0.038157079006641226], [3.0], [3.0], [3.0], [3.0]]
[[1322.1307560311757], [2530.884708035913], [-0.04305115630812449], [0.7614887654210309], [0.03851123457896932], [3.0], [3.0], [3.0], [3.0]]
[[1158.3455091502287], [2310.124945376313], [0.102849300617225], [0.7622283161787249], [0.03777168382127538], [3.0], [3.0], [3.0], [3.0]]
[[1174.8119062105286], [2324.823318171887], [0.16200318599716068], [0.7618743836275255], [0.0381256163724748], [3.0], [3.0], [3.0], [3.0]]
[[1298.498761006055], [2508.767893268274], [-0.10178073164079426], [0.7626080635463572], [0.03739193645364303], [3.0], [3.0], [3.0], [3.0]]
[[1322.1419474395154], [2530.896186649829], [-0.044028712210747376], [0.7622600963756834], [0.037739903624316895], [3.0], [3.0], [3.0], [3.0]]
[[1158.3692263999328], [2310.152093947505], [0.10463494503913913], [0.7629858456272358], [0.03701415437276445], [3.0], [3.0], [3.0], [3.0]]
[[1174.7922408994318], [2324.8079905800555], [0.16206780259301581], [0.762638034072824], [0.03736196592717622], [3.0], [3.0], [3.0], [3.0]]
[[1298.4640126333886], [2508.7273829494407], [-0.10183501773676915], [0.7633580670187867], [0.03664193298121354], [3.0], [3.0], [3.0], [3.0]]
[[1322.1530832562896], [2530.907454130935], [-0.045013091699506645], [0.7630160781463551], [0.036983921853645185], [3.0], [3.0], [3.0], [3.0]]
[[1158.3935810605121], [2310.180069274973], [0.10642699468500084], [0.7637283867077911], [0.03627161329220918], [3.0], [3.0], [3.0], [3.0]]
[[1174.77295210123], [2324.7931468686656], [0.16214402375530493], [0.7633864902388123], [0.036613509761187935], [3.0], [3.0], [3.0], [3.0]]
[[1298.428721772092], [2508.6861487983833], [-0.10189428899620318], [0.7640932325805196], [0.03590676741948062], [3.0], [3.0], [3.0], [3.0]]
[[1322.164162064656], [2530.918507808498], [-0.04600435011906076], [0.7637570185005278], [0.03624298149947247], [3.0], [3.0], [3.0], [3.0]]
[[1158.41857568366], [2310.2088749710147], [0.10822521718382966], [0.7644562386272278], [0.03554376137277249], [3.0], [3.0], [3.0], [3.0]]
[[1174.7540358750007], [2324.778782471296], [0.16223200876425173], [0.764120056616584], [0.03587994338341627], [3.0], [3.0], [3.0], [3.0]]
[[1298.392886398375], [2508.6441880635384], [-0.10195845393326686], [0.7648138565503912], [0.03518614344960902], [3.0], [3.0], [3.0], [3.0]]
[[1322.1751823185234], [2530.9293448253743], [-0.04700251797476966], [0.7644832188204691], [0.035516781179531165], [3.0], [3.0], [3.0], [3.0]]
[[1158.4442128181918], [2310.2385146647403], [0.11002930535905332], [0.765169693467588], [0.03483030653241226], [3.0], [3.0], [3.0], [3.0]]
[[1174.7354883911453], [2324.7648929770708], [0.16233163900524342], [0.7648390316657259], [0.0351609683342744], [3.0], [3.0], [3.0], [3.0]]
[[1298.3565043824767], [2508.601497842801], [-0.10202709636582091], [0.7655202279968409], [0.034479772003159326], [3.0], [3.0], [3.0], [3.0]]
[[1322.1861423397381], [2530.939962141102], [-0.048007625848113106], [0.7651949741924109], [0.034805025807589374], [3.0], [3.0], [3.0], [3.0]]
[[1158.4704949682741], [2310.2689919516624], [0.11183897227081625], [0.765869041175248], [0.034130958824752256], [3.0], [3.0], [3.0], [3.0]]
[[1174.7173059576041], [2324.751474145952], [0.16244330113911526], [0.7655437075350977], [0.03445629246490256], [3.0], [3.0], [3.0], [3.0]]
[[1298.3195738371228], [2508.558075520877], [-0.10210043602617791], [0.7662126339401767], [0.033787366059823576], [3.0], [3.0], [3.0], [3.0]]
[[1322.197040317044], [2530.950356530179], [-0.0490196856770855], [0.7658925749165086], [0.03410742508349163], [3.0], [3.0], [3.0], [3.0]]
[[1158.4974246045635], [2310.3003104060435], [0.11365390820578805], [0.7665545621073595], [0.03344543789264076], [3.0], [3.0], [3.0], [3.0]]
[[1174.6994849501193], [2324.738521854124], [0.16256650566475], [0.7662343716368194], [0.033765628363180866], [3.0], [3.0], [3.0], [3.0]]
[[1298.2820925409617], [2508.5139180496335], [-0.10217760506063789], [0.7668913519066858], [0.033108648093314486], [3.0], [3.0], [3.0], [3.0]]
[[1322.2078743028324], [2530.9605245803336], [-0.050038698692160787], [0.766576304233697], [0.03342369576630322], [3.0], [3.0], [3.0], [3.0]]
[[1158.5250041551446], [2310.3324735691117], [0.11547378775187618], [0.7672265322014424], [0.03277346779855783], [3.0], [3.0], [3.0], [3.0]]
[[1174.6820219240615], [2324.726032177621], [0.16270185165649007], [0.7669113043941684], [0.03308869560583183], [3.0], [3.0], [3.0], [3.0]]
[[1298.2440586346024], [2508.4690228052455], [-0.10225901071120619], [0.7675566550656909], [0.03244334493430934], [3.0], [3.0], [3.0], [3.0]]
[[1322.2186422116588], [2530.9704626924545], [-0.05106465123759636], [0.7672464405596888], [0.03275355944031144], [3.0], [3.0], [3.0], [3.0]]
[[1158.5532359985527], [2310.365484939559], [0.11729826620862369], [0.7678852219501624], [0.03211477804983787], [3.0], [3.0], [3.0], [3.0]]
[[1174.6649134917757], [2324.714001306526], [0.16284890218949838], [0.7675747814527374], [0.03242521854726288], [3.0], [3.0], [3.0], [3.0]]
[[1298.2054700011204], [2508.4233868371116], [-0.10234390482469533], [0.768208811237264], [0.03179118876273623], [3.0], [3.0], [3.0], [3.0]]
[[1322.2293418177537], [2530.980167079486], [-0.05209751761748159], [0.7679032563383283], [0.03209674366167192], [3.0], [3.0], [3.0], [3.0]]
[[1158.5821224599995], [2310.3993479680776], [0.11912697793658335], [0.76853089643302], [0.031469103566980294], [3.0], [3.0], [3.0], [3.0]]
[[1174.6481564183423], [2324.702425601841], [0.16300809943518288], [0.7682250725469468], [0.031774927453053436], [3.0], [3.0], [3.0], [3.0]]
[[1298.1663247991742], [2508.3770075126254], [-0.10243248590302412], [0.7688480827923683], [0.031151917207631996], [3.0], [3.0], [3.0], [3.0]]
[[1322.2399707535565], [2530.989633766565], [-0.053137259066392224], [0.7685470188127721], [0.03145298118722817], [3.0], [3.0], [3.0], [3.0]]
[[1158.611665800734], [2310.434066043754], [0.12095953741757778], [0.7691638154120057], [0.03083618458799453], [3.0], [3.0], [3.0], [3.0]]
[[1174.6317475472451], [2324.691301555097], [0.16317915987888643], [0.7688624422622108], [0.03113755773778948], [3.0], [3.0], [3.0], [3.0]]
[[1298.1266210351403], [2508.3298820006353], [-0.10252414771382623], [0.769474726919888], [0.030525273080112214], [3.0], [3.0], [3.0], [3.0]]
[[1322.250526507928], [2530.998858590751], [-0.054183822764141305], [0.7691779885946626], [0.03082201140533769], [3.0], [3.0], [3.0], [3.0]]
[[1158.6418682170804], [2310.4696424917684], [0.12279553315313227], [0.769784233449339], [0.03021576655066127], [3.0], [3.0], [3.0], [3.0]]
[[1174.6156838760062], [2324.6806258401602], [0.16336241555403747], [0.769487148619397], [0.030512851380603223], [3.0], [3.0], [3.0], [3.0]]
[[1298.0863569434189], [2508.2820077326023], [-0.10261905545567224], [0.7700889954870154], [0.029911004512984896], [3.0], [3.0], [3.0], [3.0]]
[[1322.2610064249407], [2531.0078372017733], [-0.05523714754034843], [0.7697964243617563], [0.03020357563824394], [3.0], [3.0], [3.0], [3.0]]
[[1158.6727318005348], [2310.5060805245116], [0.12463454010835917], [0.7703923999052011], [0.029607600094799125], [3.0], [3.0], [3.0], [3.0]]
[[1174.599962429066], [2324.6703951889504], [0.16355760378521475], [0.7700994477286156], [0.02990055227138466], [3.0], [3.0], [3.0], [3.0]]
[[1298.0455306335048], [2508.233381975855], [-0.10271658048657947], [0.7706911353907517], [0.02930886460924853], [3.0], [3.0], [3.0], [3.0]]
[[1322.2714077025373], [2531.016565061841], [-0.0562971512829277], [0.7704025773152661], [0.029597422684734198], [3.0], [3.0], [3.0], [3.0]]
[[1158.7042585618442], [2310.543383269207], [0.12647608652427722], [0.7709885591078822], [0.029011440892118046], [3.0], [3.0], [3.0], [3.0]]
[[1174.5845803997736], [2324.660606535128], [0.1637650696624549], [0.7706995883265262], [0.02930041167347408], [3.0], [3.0], [3.0], [3.0]]
[[1298.0041404701058], [2508.1840022953343], [-0.10281681252783581], [0.771281388477036], [0.028718611522964288], [3.0], [3.0], [3.0], [3.0]]
[[1322.2817273911305], [2531.025037447562], [-0.05736373953478755], [0.770996693718033], [0.029003306281967234], [3.0], [3.0], [3.0], [3.0]]
